id,Country,Area,rank_2010,rank_2015,rank_2020,rank_2021,score_2010,score_2015,score_2020,score_2021,Year,HAQ Index (IHME (2017)),Code,Life expectancy
607,Nepal,Asia-Pacific,129,116,114,114,43.9953233822,48.3344007115,50.1615268473,50.216979545,1995,37.1,NPL,58.6
608,Nepal,Asia-Pacific,129,116,114,114,43.9953233822,48.3344007115,50.1615268473,50.216979545,2000,41.6,NPL,62.288
609,Nepal,Asia-Pacific,129,116,114,114,43.9953233822,48.3344007115,50.1615268473,50.216979545,2005,45.7,NPL,65.264
610,Nepal,Asia-Pacific,129,116,114,114,43.9953233822,48.3344007115,50.1615268473,50.216979545,2010,48.2,NPL,67.611
611,Nepal,Asia-Pacific,129,116,114,114,43.9953233822,48.3344007115,50.1615268473,50.216979545,2015,50.8,NPL,69.515
612,Netherlands,Western Europe,6,7,6,6,80.7842724492,81.4196398769,82.2578827817,82.1785330289,1990,79.2,NLD,76.993
613,Netherlands,Western Europe,6,7,6,6,80.7842724492,81.4196398769,82.2578827817,82.1785330289,1995,80.8,NLD,77.528
614,Netherlands,Western Europe,6,7,6,6,80.7842724492,81.4196398769,82.2578827817,82.1785330289,2000,82.1,NLD,78.187
615,Netherlands,Western Europe,6,7,6,6,80.7842724492,81.4196398769,82.2578827817,82.1785330289,2005,85.1,NLD,79.401
616,Netherlands,Western Europe,6,7,6,6,80.7842724492,81.4196398769,82.2578827817,82.1785330289,2010,88.2,NLD,80.797
617,Netherlands,Western Europe,6,7,6,6,80.7842724492,81.4196398769,82.2578827817,82.1785330289,2015,89.5,NLD,81.715
618,New Zealand,Asia-Pacific,7,6,8,8,80.7696163084,81.6580280556,81.0621002129,80.930652256,1990,74.2,NZL,75.36
619,New Zealand,Asia-Pacific,7,6,8,8,80.7696163084,81.6580280556,81.0621002129,80.930652256,1995,77.6,NZL,76.989
620,New Zealand,Asia-Pacific,7,6,8,8,80.7696163084,81.6580280556,81.0621002129,80.930652256,2000,80.0,NZL,78.324
621,New Zealand,Asia-Pacific,7,6,8,8,80.7696163084,81.6580280556,81.0621002129,80.930652256,2005,82.5,NZL,79.734
622,New Zealand,Asia-Pacific,7,6,8,8,80.7696163084,81.6580280556,81.0621002129,80.930652256,2010,84.2,NZL,80.86
623,New Zealand,Asia-Pacific,7,6,8,8,80.7696163084,81.6580280556,81.0621002129,80.930652256,2015,86.2,NZL,81.713
624,Nicaragua,Latin America and the Caribbean,102,105,113,113,50.920810943,52.2728370042,51.0448157383,50.8792377549,1990,49.7,NIC,64.293
625,Nicaragua,Latin America and the Caribbean,102,105,113,113,50.920810943,52.2728370042,51.0448157383,50.8792377549,1995,51.7,NIC,67.344
626,Nicaragua,Latin America and the Caribbean,102,105,113,113,50.920810943,52.2728370042,51.0448157383,50.8792377549,2000,55.5,NIC,69.527
627,Nicaragua,Latin America and the Caribbean,102,105,113,113,50.920810943,52.2728370042,51.0448157383,50.8792377549,2005,58.8,NIC,71.195
628,Nicaragua,Latin America and the Caribbean,102,105,113,113,50.920810943,52.2728370042,51.0448157383,50.8792377549,2010,61.8,NIC,72.428
629,Nicaragua,Latin America and the Caribbean,102,105,113,113,50.920810943,52.2728370042,51.0448157383,50.8792377549,2015,64.3,NIC,73.649
630,Niger,Sub-Saharan Africa,146,147,149,148,40.1625340201,41.7316773727,42.1984686883,42.0676235233,1990,31.8,NER,43.538
631,Niger,Sub-Saharan Africa,146,147,149,148,40.1625340201,41.7316773727,42.1984686883,42.0676235233,1995,33.1,NER,46.641
632,Niger,Sub-Saharan Africa,146,147,149,148,40.1625340201,41.7316773727,42.1984686883,42.0676235233,2000,34.6,NER,49.928
633,Niger,Sub-Saharan Africa,146,147,149,148,40.1625340201,41.7316773727,42.1984686883,42.0676235233,2005,37.7,NER,53.411
634,Niger,Sub-Saharan Africa,146,147,149,148,40.1625340201,41.7316773727,42.1984686883,42.0676235233,2010,40.3,NER,57.333
635,Niger,Sub-Saharan Africa,146,147,149,148,40.1625340201,41.7316773727,42.1984686883,42.0676235233,2015,41.0,NER,60.631
636,Nigeria,Sub-Saharan Africa,141,148,144,143,41.7929955523,41.5634132095,42.928292901,43.022329015,1990,38.3,NGA,45.9
637,Nigeria,Sub-Saharan Africa,141,148,144,143,41.7929955523,41.5634132095,42.928292901,43.022329015,1995,39.7,NGA,45.854
638,Nigeria,Sub-Saharan Africa,141,148,144,143,41.7929955523,41.5634132095,42.928292901,43.022329015,2000,40.6,NGA,46.267
639,Nigeria,Sub-Saharan Africa,141,148,144,143,41.7929955523,41.5634132095,42.928292901,43.022329015,2005,43.1,NGA,48.252
640,Nigeria,Sub-Saharan Africa,141,148,144,143,41.7929955523,41.5634132095,42.928292901,43.022329015,2010,48.8,NGA,50.896
641,Nigeria,Sub-Saharan Africa,141,148,144,143,41.7929955523,41.5634132095,42.928292901,43.022329015,2015,51.3,NGA,53.112
642,North Macedonia,Eastern Europe,59,54,63,60,58.8757300748,61.0415533292,60.6074743695,61.007233089,1990,61.9,MKD,71.152
643,North Macedonia,Eastern Europe,59,54,63,60,58.8757300748,61.0415533292,60.6074743695,61.007233089,1995,63.4,MKD,72.08
644,North Macedonia,Eastern Europe,59,54,63,60,58.8757300748,61.0415533292,60.6074743695,61.007233089,2000,67.0,MKD,73.267
645,North Macedonia,Eastern Europe,59,54,63,60,58.8757300748,61.0415533292,60.6074743695,61.007233089,2005,69.9,MKD,73.986
646,North Macedonia,Eastern Europe,59,54,63,60,58.8757300748,61.0415533292,60.6074743695,61.007233089,2010,74.2,MKD,74.662
647,North Macedonia,Eastern Europe,59,54,63,60,58.8757300748,61.0415533292,60.6074743695,61.007233089,2015,76.0,MKD,75.406
648,Norway,Western Europe,3,1,2,2,82.5088159967,82.8498516254,83.6698187814,83.4976622946,1990,77.5,NOR,76.729
649,Norway,Western Europe,3,1,2,2,82.5088159967,82.8498516254,83.6698187814,83.4976622946,1995,81.0,NOR,77.783
650,Norway,Western Europe,3,1,2,2,82.5088159967,82.8498516254,83.6698187814,83.4976622946,2000,82.8,NOR,78.793
651,Norway,Western Europe,3,1,2,2,82.5088159967,82.8498516254,83.6698187814,83.4976622946,2005,85.9,NOR,79.972
652,Norway,Western Europe,3,1,2,2,82.5088159967,82.8498516254,83.6698187814,83.4976622946,2010,88.0,NOR,81.156
653,Norway,Western Europe,3,1,2,2,82.5088159967,82.8498516254,83.6698187814,83.4976622946,2015,90.5,NOR,81.912
654,Oman,Middle East and North Africa,57,63,66,67,59.1060287948,58.893135929,60.2259680119,59.9101371563,1990,66.1,OMN,67.18
655,Oman,Middle East and North Africa,57,63,66,67,59.1060287948,58.893135929,60.2259680119,59.9101371563,1995,71.4,OMN,69.77
656,Oman,Middle East and North Africa,57,63,66,67,59.1060287948,58.893135929,60.2259680119,59.9101371563,2000,74.4,OMN,72.126
657,Oman,Middle East and North Africa,57,63,66,67,59.1060287948,58.893135929,60.2259680119,59.9101371563,2005,76.2,OMN,74.23
658,Oman,Middle East and North Africa,57,63,66,67,59.1060287948,58.893135929,60.2259680119,59.9101371563,2010,72.9,OMN,75.682
659,Oman,Middle East and North Africa,57,63,66,67,59.1060287948,58.893135929,60.2259680119,59.9101371563,2015,77.1,OMN,76.887
660,Pakistan,Asia-Pacific,149,152,140,138,39.5097293141,39.7653781665,44.1206055161,44.134373457,1990,36.5,PAK,60.1
661,Pakistan,Asia-Pacific,149,152,140,138,39.5097293141,39.7653781665,44.1206055161,44.134373457,1995,35.6,PAK,61.505
662,Pakistan,Asia-Pacific,149,152,140,138,39.5097293141,39.7653781665,44.1206055161,44.134373457,2000,36.3,PAK,62.82
663,Pakistan,Asia-Pacific,149,152,140,138,39.5097293141,39.7653781665,44.1206055161,44.134373457,2005,38.1,PAK,63.951
664,Pakistan,Asia-Pacific,149,152,140,138,39.5097293141,39.7653781665,44.1206055161,44.134373457,2010,41.2,PAK,65.264
665,Pakistan,Asia-Pacific,149,152,140,138,39.5097293141,39.7653781665,44.1206055161,44.134373457,2015,43.1,PAK,66.577
666,Panama,Latin America and the Caribbean,47,48,49,51,62.8117118543,63.3988965482,64.2999008269,63.558505842,1990,52.9,PAN,72.982
667,Panama,Latin America and the Caribbean,47,48,49,51,62.8117118543,63.3988965482,64.2999008269,63.558505842,1995,56.7,PAN,74.092
668,Panama,Latin America and the Caribbean,47,48,49,51,62.8117118543,63.3988965482,64.2999008269,63.558505842,2000,59.8,PAN,75.06
669,Panama,Latin America and the Caribbean,47,48,49,51,62.8117118543,63.3988965482,64.2999008269,63.558505842,2005,61.3,PAN,75.892
670,Panama,Latin America and the Caribbean,47,48,49,51,62.8117118543,63.3988965482,64.2999008269,63.558505842,2010,62.2,PAN,76.792
671,Panama,Latin America and the Caribbean,47,48,49,51,62.8117118543,63.3988965482,64.2999008269,63.558505842,2015,64.4,PAN,77.776
672,Papua New Guinea,Asia-Pacific,117,119,127,128,47.295981175,47.2833566142,46.8245065347,46.7387274769,1990,32.0,PNG,56.492
673,Papua New Guinea,Asia-Pacific,117,119,127,128,47.295981175,47.2833566142,46.8245065347,46.7387274769,1995,33.0,PNG,58.073
674,Papua New Guinea,Asia-Pacific,117,119,127,128,47.295981175,47.2833566142,46.8245065347,46.7387274769,2000,33.4,PNG,59.265
675,Papua New Guinea,Asia-Pacific,117,119,127,128,47.295981175,47.2833566142,46.8245065347,46.7387274769,2005,34.0,PNG,60.534
676,Papua New Guinea,Asia-Pacific,117,119,127,128,47.295981175,47.2833566142,46.8245065347,46.7387274769,2010,35.8,PNG,62.029
677,Papua New Guinea,Asia-Pacific,117,119,127,128,47.295981175,47.2833566142,46.8245065347,46.7387274769,2015,38.6,PNG,63.466
678,Paraguay,Latin America and the Caribbean,86,91,79,79,53.875335274,54.9693167993,57.3904127976,57.486928698,1990,53.0,PRY,68.545
679,Paraguay,Latin America and the Caribbean,86,91,79,79,53.875335274,54.9693167993,57.3904127976,57.486928698,1995,55.1,PRY,69.511
680,Paraguay,Latin America and the Caribbean,86,91,79,79,53.875335274,54.9693167993,57.3904127976,57.486928698,2000,56.6,PRY,70.546
681,Paraguay,Latin America and the Caribbean,86,91,79,79,53.875335274,54.9693167993,57.3904127976,57.486928698,2005,57.4,PRY,71.667
682,Paraguay,Latin America and the Caribbean,86,91,79,79,53.875335274,54.9693167993,57.3904127976,57.486928698,2010,58.6,PRY,72.653
683,Paraguay,Latin America and the Caribbean,86,91,79,79,53.875335274,54.9693167993,57.3904127976,57.486928698,2015,60.4,PRY,73.662
684,Peru,Latin America and the Caribbean,61,61,56,61,57.9481205645,59.2835258656,61.3471223112,60.8073918591,1990,45.9,PER,66.165
685,Peru,Latin America and the Caribbean,61,61,56,61,57.9481205645,59.2835258656,61.3471223112,60.8073918591,1995,49.8,PER,68.903
686,Peru,Latin America and the Caribbean,61,61,56,61,57.9481205645,59.2835258656,61.3471223112,60.8073918591,2000,57.1,PER,71.111
687,Peru,Latin America and the Caribbean,61,61,56,61,57.9481205645,59.2835258656,61.3471223112,60.8073918591,2005,62.7,PER,72.908
688,Peru,Latin America and the Caribbean,61,61,56,61,57.9481205645,59.2835258656,61.3471223112,60.8073918591,2010,65.9,PER,74.41
689,Peru,Latin America and the Caribbean,61,61,56,61,57.9481205645,59.2835258656,61.3471223112,60.8073918591,2015,69.6,PER,75.792
690,Philippines,Asia-Pacific,90,77,82,84,53.3781860267,56.8924660745,57.1007697873,56.7452542915,1990,45.0,PHL,66.366
691,Philippines,Asia-Pacific,90,77,82,84,53.3781860267,56.8924660745,57.1007697873,56.7452542915,1995,46.1,PHL,68.231
692,Philippines,Asia-Pacific,90,77,82,84,53.3781860267,56.8924660745,57.1007697873,56.7452542915,2000,47.5,PHL,68.793
693,Philippines,Asia-Pacific,90,77,82,84,53.3781860267,56.8924660745,57.1007697873,56.7452542915,2005,47.6,PHL,69.112
694,Philippines,Asia-Pacific,90,77,82,84,53.3781860267,56.8924660745,57.1007697873,56.7452542915,2010,49.6,PHL,69.823
695,Philippines,Asia-Pacific,90,77,82,84,53.3781860267,56.8924660745,57.1007697873,56.7452542915,2015,52.0,PHL,70.644
696,Poland,Eastern Europe,34,30,36,36,68.1079809397,70.1497619326,69.9622496267,70.3182767677,1990,62.1,POL,70.823
697,Poland,Eastern Europe,34,30,36,36,68.1079809397,70.1497619326,69.9622496267,70.3182767677,1995,65.4,POL,71.827
698,Poland,Eastern Europe,34,30,36,36,68.1079809397,70.1497619326,69.9622496267,70.3182767677,2000,70.8,POL,73.7
699,Poland,Eastern Europe,34,30,36,36,68.1079809397,70.1497619326,69.9622496267,70.3182767677,2005,73.8,POL,75.099
700,Poland,Eastern Europe,34,30,36,36,68.1079809397,70.1497619326,69.9622496267,70.3182767677,2010,76.3,POL,76.33
701,Poland,Eastern Europe,34,30,36,36,68.1079809397,70.1497619326,69.9622496267,70.3182767677,2015,79.6,POL,77.859
702,Portugal,Western Europe,28,26,27,28,71.7393134553,72.6528420721,74.1877531678,74.2071763536,1990,67.2,PRT,74.504
703,Portugal,Western Europe,28,26,27,28,71.7393134553,72.6528420721,74.1877531678,74.2071763536,1995,71.5,PRT,75.397
704,Portugal,Western Europe,28,26,27,28,71.7393134553,72.6528420721,74.1877531678,74.2071763536,2000,74.7,PRT,76.749
705,Portugal,Western Europe,28,26,27,28,71.7393134553,72.6528420721,74.1877531678,74.2071763536,2005,79.7,PRT,78.451
706,Portugal,Western Europe,28,26,27,28,71.7393134553,72.6528420721,74.1877531678,74.2071763536,2010,81.9,PRT,79.995
707,Portugal,Western Europe,28,26,27,28,71.7393134553,72.6528420721,74.1877531678,74.2071763536,2015,84.5,PRT,81.224
708,Qatar,Middle East and North Africa,45,44,45,46,63.9654105938,65.6100045651,66.4386852973,66.3327499621,1990,70.8,QAT,75.824
709,Qatar,Middle East and North Africa,45,44,45,46,63.9654105938,65.6100045651,66.4386852973,66.3327499621,1995,71.3,QAT,76.759
710,Qatar,Middle East and North Africa,45,44,45,46,63.9654105938,65.6100045651,66.4386852973,66.3327499621,2000,73.1,QAT,77.467
711,Qatar,Middle East and North Africa,45,44,45,46,63.9654105938,65.6100045651,66.4386852973,66.3327499621,2005,77.5,QAT,78.252
712,Qatar,Middle East and North Africa,45,44,45,46,63.9654105938,65.6100045651,66.4386852973,66.3327499621,2010,83.1,QAT,79.108
713,Qatar,Middle East and North Africa,45,44,45,46,63.9654105938,65.6100045651,66.4386852973,66.3327499621,2015,85.2,QAT,79.758
714,Romania,Eastern Europe,48,49,47,47,62.5356793689,63.328691113,65.2574154174,66.0882034002,1990,58.3,ROU,69.535
715,Romania,Eastern Europe,48,49,47,47,62.5356793689,63.328691113,65.2574154174,66.0882034002,1995,60.0,ROU,69.526
716,Romania,Eastern Europe,48,49,47,47,62.5356793689,63.328691113,65.2574154174,66.0882034002,2000,64.2,ROU,70.47
717,Romania,Eastern Europe,48,49,47,47,62.5356793689,63.328691113,65.2574154174,66.0882034002,2005,67.2,ROU,72.262
718,Romania,Eastern Europe,48,49,47,47,62.5356793689,63.328691113,65.2574154174,66.0882034002,2010,71.1,ROU,74.066
719,Romania,Eastern Europe,48,49,47,47,62.5356793689,63.328691113,65.2574154174,66.0882034002,2015,74.4,ROU,75.476
720,Russia,Eastern Europe,82,75,73,70,54.8180858122,57.1521011529,58.6610971862,59.3114632132,1990,61.4,RUS,68.047
721,Russia,Eastern Europe,82,75,73,70,54.8180858122,57.1521011529,58.6610971862,59.3114632132,1995,57.6,RUS,66.009
722,Russia,Eastern Europe,82,75,73,70,54.8180858122,57.1521011529,58.6610971862,59.3114632132,2000,59.7,RUS,65.082
723,Russia,Eastern Europe,82,75,73,70,54.8180858122,57.1521011529,58.6610971862,59.3114632132,2005,62.9,RUS,65.752
724,Russia,Eastern Europe,82,75,73,70,54.8180858122,57.1521011529,58.6610971862,59.3114632132,2010,68.5,RUS,68.715
725,Russia,Eastern Europe,82,75,73,70,54.8180858122,57.1521011529,58.6610971862,59.3114632132,2015,71.7,RUS,71.464
726,Rwanda,Sub-Saharan Africa,107,104,105,104,49.4366391534,52.2821095173,53.1481252415,52.9041505994,1990,29.9,RWA,33.413
727,Rwanda,Sub-Saharan Africa,107,104,105,104,49.4366391534,52.2821095173,53.1481252415,52.9041505994,1995,23.3,RWA,31.037
728,Rwanda,Sub-Saharan Africa,107,104,105,104,49.4366391534,52.2821095173,53.1481252415,52.9041505994,2000,30.4,RWA,48.649
729,Rwanda,Sub-Saharan Africa,107,104,105,104,49.4366391534,52.2821095173,53.1481252415,52.9041505994,2005,42.6,RWA,55.254
730,Rwanda,Sub-Saharan Africa,107,104,105,104,49.4366391534,52.2821095173,53.1481252415,52.9041505994,2010,47.0,RWA,63.433
731,Rwanda,Sub-Saharan Africa,107,104,105,104,49.4366391534,52.2821095173,53.1481252415,52.9041505994,2015,47.8,RWA,67.45
732,Saudi Arabia,Middle East and North Africa,84,79,71,75,54.515649424,56.5371946009,58.8668039177,58.5910369008,1990,63.4,SAU,69.078
733,Saudi Arabia,Middle East and North Africa,84,79,71,75,54.515649424,56.5371946009,58.8668039177,58.5910369008,1995,66.8,SAU,71.099
734,Saudi Arabia,Middle East and North Africa,84,79,71,75,54.515649424,56.5371946009,58.8668039177,58.5910369008,2000,71.2,SAU,72.561
735,Saudi Arabia,Middle East and North Africa,84,79,71,75,54.515649424,56.5371946009,58.8668039177,58.5910369008,2005,74.2,SAU,73.256
736,Saudi Arabia,Middle East and North Africa,84,79,71,75,54.515649424,56.5371946009,58.8668039177,58.5910369008,2010,77.0,SAU,73.917
737,Saudi Arabia,Middle East and North Africa,84,79,71,75,54.515649424,56.5371946009,58.8668039177,58.5910369008,2015,79.4,SAU,74.651
738,Senegal,Sub-Saharan Africa,112,110,107,105,48.4951596443,50.3077983593,52.2817842177,52.5497519106,1990,37.6,SEN,57.202
739,Senegal,Sub-Saharan Africa,112,110,107,105,48.4951596443,50.3077983593,52.2817842177,52.5497519106,1995,38.1,SEN,57.404
740,Senegal,Sub-Saharan Africa,112,110,107,105,48.4951596443,50.3077983593,52.2817842177,52.5497519106,2000,38.9,SEN,57.787
741,Senegal,Sub-Saharan Africa,112,110,107,105,48.4951596443,50.3077983593,52.2817842177,52.5497519106,2005,41.5,SEN,60.62
742,Senegal,Sub-Saharan Africa,112,110,107,105,48.4951596443,50.3077983593,52.2817842177,52.5497519106,2010,42.9,SEN,64.284
743,Senegal,Sub-Saharan Africa,112,110,107,105,48.4951596443,50.3077983593,52.2817842177,52.5497519106,2015,44.4,SEN,66.747
744,Serbia,Eastern Europe,64,67,53,52,57.2699781497,58.2514664428,62.1758068087,62.2994832172,1990,64.2,SRB,71.5
745,Serbia,Eastern Europe,64,67,53,52,57.2699781497,58.2514664428,62.1758068087,62.2994832172,1995,64.4,SRB,71.841
746,Serbia,Eastern Europe,64,67,53,52,57.2699781497,58.2514664428,62.1758068087,62.2994832172,2000,66.6,SRB,72.037
747,Serbia,Eastern Europe,64,67,53,52,57.2699781497,58.2514664428,62.1758068087,62.2994832172,2005,69.4,SRB,72.803
748,Serbia,Eastern Europe,64,67,53,52,57.2699781497,58.2514664428,62.1758068087,62.2994832172,2010,73.1,SRB,74.101
749,Serbia,Eastern Europe,64,67,53,52,57.2699781497,58.2514664428,62.1758068087,62.2994832172,2015,75.4,SRB,75.309
750,Seychelles,Sub-Saharan Africa,49,47,50,50,62.2896856691,63.476823772,64.2179159747,63.808657498,1990,50.7,SYC,70.767
751,Seychelles,Sub-Saharan Africa,49,47,50,50,62.2896856691,63.476823772,64.2179159747,63.808657498,1995,55.1,SYC,70.71
752,Seychelles,Sub-Saharan Africa,49,47,50,50,62.2896856691,63.476823772,64.2179159747,63.808657498,2000,58.5,SYC,71.105
753,Seychelles,Sub-Saharan Africa,49,47,50,50,62.2896856691,63.476823772,64.2179159747,63.808657498,2005,61.1,SYC,72.099
754,Seychelles,Sub-Saharan Africa,49,47,50,50,62.2896856691,63.476823772,64.2179159747,63.808657498,2010,63.9,SYC,72.892
755,Seychelles,Sub-Saharan Africa,49,47,50,50,62.2896856691,63.476823772,64.2179159747,63.808657498,2015,66.1,SYC,73.182
756,Sierra Leone,Sub-Saharan Africa,145,137,146,144,41.1344869468,43.6427001786,42.4731128646,42.9290606209,1990,37.6,SLE,38.563
757,Sierra Leone,Sub-Saharan Africa,145,137,146,144,41.1344869468,43.6427001786,42.4731128646,42.9290606209,1995,37.2,SLE,37.083
758,Sierra Leone,Sub-Saharan Africa,145,137,146,144,41.1344869468,43.6427001786,42.4731128646,42.9290606209,2000,35.4,SLE,39.441
759,Sierra Leone,Sub-Saharan Africa,145,137,146,144,41.1344869468,43.6427001786,42.4731128646,42.9290606209,2005,36.1,SLE,44.502
760,Sierra Leone,Sub-Saharan Africa,145,137,146,144,41.1344869468,43.6427001786,42.4731128646,42.9290606209,2010,38.2,SLE,49.382
761,Sierra Leone,Sub-Saharan Africa,145,137,146,144,41.1344869468,43.6427001786,42.4731128646,42.9290606209,2015,41.3,SLE,52.941
762,Singapore,Asia-Pacific,16,17,15,14,78.0173975677,78.4783525064,79.2238672038,79.0517615322,1990,67.4,SGP,75.936
763,Singapore,Asia-Pacific,16,17,15,14,78.0173975677,78.4783525064,79.2238672038,79.0517615322,1995,72.8,SGP,76.821
764,Singapore,Asia-Pacific,16,17,15,14,78.0173975677,78.4783525064,79.2238672038,79.0517615322,2000,77.3,SGP,77.969
765,Singapore,Asia-Pacific,16,17,15,14,78.0173975677,78.4783525064,79.2238672038,79.0517615322,2005,80.8,SGP,80.275
766,Singapore,Asia-Pacific,16,17,15,14,78.0173975677,78.4783525064,79.2238672038,79.0517615322,2010,84.2,SGP,81.833
767,Singapore,Asia-Pacific,16,17,15,14,78.0173975677,78.4783525064,79.2238672038,79.0517615322,2015,86.3,SGP,82.877
768,Slovakia,Eastern Europe,33,36,35,35,68.4479220642,68.3037917555,70.2277803366,70.5611247863,1990,66.6,SVK,71.222
769,Slovakia,Eastern Europe,33,36,35,35,68.4479220642,68.3037917555,70.2277803366,70.5611247863,1995,69.4,SVK,72.137
770,Slovakia,Eastern Europe,33,36,35,35,68.4479220642,68.3037917555,70.2277803366,70.5611247863,2000,70.8,SVK,73.288
771,Slovakia,Eastern Europe,33,36,35,35,68.4479220642,68.3037917555,70.2277803366,70.5611247863,2005,72.2,SVK,74.267
772,Slovakia,Eastern Europe,33,36,35,35,68.4479220642,68.3037917555,70.2277803366,70.5611247863,2010,74.9,SVK,75.493
773,Slovakia,Eastern Europe,33,36,35,35,68.4479220642,68.3037917555,70.2277803366,70.5611247863,2015,78.6,SVK,76.827
774,Slovenia,Eastern Europe,24,28,26,26,73.2913787342,71.8287793621,74.9384886726,74.7610344006,1990,71.2,SVN,73.202
775,Slovenia,Eastern Europe,24,28,26,26,73.2913787342,71.8287793621,74.9384886726,74.7610344006,1995,72.8,SVN,74.471
776,Slovenia,Eastern Europe,24,28,26,26,73.2913787342,71.8287793621,74.9384886726,74.7610344006,2000,76.4,SVN,75.924
777,Slovenia,Eastern Europe,24,28,26,26,73.2913787342,71.8287793621,74.9384886726,74.7610344006,2005,79.8,SVN,77.591
778,Slovenia,Eastern Europe,24,28,26,26,73.2913787342,71.8287793621,74.9384886726,74.7610344006,2010,84.3,SVN,79.421
779,Slovenia,Eastern Europe,24,28,26,26,73.2913787342,71.8287793621,74.9384886726,74.7610344006,2015,87.4,SVN,80.673
780,Somalia,Sub-Saharan Africa,166,164,160,161,32.7823783563,33.2727951616,35.1359788875,35.0656842247,1990,29.1,SOM,45.378
781,Somalia,Sub-Saharan Africa,166,164,160,161,32.7823783563,33.2727951616,35.1359788875,35.0656842247,1995,29.3,SOM,47.151
782,Somalia,Sub-Saharan Africa,166,164,160,161,32.7823783563,33.2727951616,35.1359788875,35.0656842247,2000,30.1,SOM,50.869
783,Somalia,Sub-Saharan Africa,166,164,160,161,32.7823783563,33.2727951616,35.1359788875,35.0656842247,2005,31.8,SOM,52.346
784,Somalia,Sub-Saharan Africa,166,164,160,161,32.7823783563,33.2727951616,35.1359788875,35.0656842247,2010,33.3,SOM,53.99
785,Somalia,Sub-Saharan Africa,166,164,160,161,32.7823783563,33.2727951616,35.1359788875,35.0656842247,2015,34.2,SOM,55.92
786,South Africa,Sub-Saharan Africa,75,68,90,85,55.4900851881,57.5087310636,56.1913416868,56.687620613,1990,45.6,ZAF,63.307
787,South Africa,Sub-Saharan Africa,75,68,90,85,55.4900851881,57.5087310636,56.1913416868,56.687620613,1995,47.9,ZAF,61.561
788,South Africa,Sub-Saharan Africa,75,68,90,85,55.4900851881,57.5087310636,56.1913416868,56.687620613,2000,44.8,ZAF,56.048
789,South Africa,Sub-Saharan Africa,75,68,90,85,55.4900851881,57.5087310636,56.1913416868,56.687620613,2005,45.2,ZAF,53.447
790,South Africa,Sub-Saharan Africa,75,68,90,85,55.4900851881,57.5087310636,56.1913416868,56.687620613,2010,49.4,ZAF,57.669
791,South Africa,Sub-Saharan Africa,75,68,90,85,55.4900851881,57.5087310636,56.1913416868,56.687620613,2015,52.0,ZAF,62.649
792,South Korea,Asia-Pacific,27,27,28,29,71.8145074467,72.0624405788,73.6452900918,73.5211720856,1990,61.7,KOR,71.657
793,South Korea,Asia-Pacific,27,27,28,29,71.8145074467,72.0624405788,73.6452900918,73.5211720856,1995,70.5,KOR,73.918
794,South Korea,Asia-Pacific,27,27,28,29,71.8145074467,72.0624405788,73.6452900918,73.5211720856,2000,74.6,KOR,76.047
795,South Korea,Asia-Pacific,27,27,28,29,71.8145074467,72.0624405788,73.6452900918,73.5211720856,2005,80.4,KOR,78.354
796,South Korea,Asia-Pacific,27,27,28,29,71.8145074467,72.0624405788,73.6452900918,73.5211720856,2010,83.9,KOR,80.432
797,South Korea,Asia-Pacific,27,27,28,29,71.8145074467,72.0624405788,73.6452900918,73.5211720856,2015,85.8,KOR,82.1
798,South Sudan,Sub-Saharan Africa,161,167,167,167,33.7866292511,30.1424504625,28.5132085953,28.6978099867,1990,33.4,SSD,43.524
799,South Sudan,Sub-Saharan Africa,161,167,167,167,33.7866292511,30.1424504625,28.5132085953,28.6978099867,1995,34.7,SSD,46.855
800,South Sudan,Sub-Saharan Africa,161,167,167,167,33.7866292511,30.1424504625,28.5132085953,28.6978099867,2000,37.5,SSD,49.166
801,South Sudan,Sub-Saharan Africa,161,167,167,167,33.7866292511,30.1424504625,28.5132085953,28.6978099867,2005,39.0,SSD,51.686
802,South Sudan,Sub-Saharan Africa,161,167,167,167,33.7866292511,30.1424504625,28.5132085953,28.6978099867,2010,38.8,SSD,54.8
803,South Sudan,Sub-Saharan Africa,161,167,167,167,33.7866292511,30.1424504625,28.5132085953,28.6978099867,2015,38.8,SSD,56.855
804,Spain,Western Europe,25,25,24,24,72.7372849195,73.3737345584,75.7549379765,75.4422374353,1990,73.9,ESP,77.215
805,Spain,Western Europe,25,25,24,24,72.7372849195,73.3737345584,75.7549379765,75.4422374353,1995,78.1,ESP,78.175
806,Spain,Western Europe,25,25,24,24,72.7372849195,73.3737345584,75.7549379765,75.4422374353,2000,81.4,ESP,79.329
807,Spain,Western Europe,25,25,24,24,72.7372849195,73.3737345584,75.7549379765,75.4422374353,2005,84.1,ESP,80.553
808,Spain,Western Europe,25,25,24,24,72.7372849195,73.3737345584,75.7549379765,75.4422374353,2010,87.2,ESP,81.9
809,Spain,Western Europe,25,25,24,24,72.7372849195,73.3737345584,75.7549379765,75.4422374353,2015,89.6,ESP,82.981
810,Sri Lanka,Asia-Pacific,100,84,86,88,51.8131465567,55.9184608386,56.6634947381,56.51328484,1990,56.9,LKA,69.509
811,Sri Lanka,Asia-Pacific,100,84,86,88,51.8131465567,55.9184608386,56.6634947381,56.51328484,1995,59.5,LKA,69.259
